WORDFORM	FREQUENCY	MORPHOLOGY
いくつ	1	いく -つ
いくら	1	いく -ら
いつ	7	いつ
いつごろから	1	いつ -ごろから
いつまで	4	いつ -まで
だれ	91	だれ
だれの	12	だれ -の
どう	32	どう
どういう	8	どう -いう
どうして	74	どう -して
どこ	38	ど -こ
どちら	10	ど -ちら
どなた	4	ど -なた
どの	3	ど -の
どれ	5	ど -れ
どんな	26	ど -んな
なぜ	65	なぜ
なん	26	なん
なんで	5	なん -で
なんと	13	なん -と
何	46	何
何者	11	何 -者
幾	2	幾
幾たび	1	幾 -たび
